student_id,age,gender,socioeconomic_level,avg_grade,avg_attendance,current_semester,total_enrollments,failed_courses,completed_courses,total_interactions,unique_sessions_count,total_duration_hours,days_since_last_interaction,engagement_score,scholarship_percentage,overdue_payments,pending_payments,outstanding_amount,dropout,success_rate,failure_rate,interaction_per_enrollment
STU0289,22,O,3,2.378742735912148,79.03883353776925,1,3,1,2,46,16,13.524597853052537,4.395216030652786,52.56229892652627,50,0,0,0.0,0,66.66666666666666,33.33333333333333,15.333333333333334
STU0290,20,M,4,5.750404735772554,88.04436364275784,1,5,0,5,59,19,5.432143066411932,0.7939235849639987,58.416071533205965,75,0,2,1828.3722353444127,0,100.0,0.0,11.8
STU0291,21,F,1,5.710628215223869,47.05808268350081,1,6,0,6,64,8,27.237843240453266,5.995090204012684,48.81892162022663,25,0,0,0.0,0,100.0,0.0,10.666666666666666
STU0292,20,M,4,8.582506667312671,77.56814036780213,6,24,1,23,59,13,18.408723224976,0.7835221073275668,52.904361612488,75,0,1,1472.2101842971413,0,95.83333333333334,4.166666666666666,2.4583333333333335
STU0293,20,M,2,5.922467282430705,82.14573154818429,4,15,0,15,59,21,4.82331074813086,0.07362381750054185,62.111655374065435,25,0,0,0.0,0,100.0,0.0,3.933333333333333
STU0294,24,F,4,7.074483477111393,92.7441798277432,4,15,0,15,46,19,17.679694855859573,4.90121513350061,60.63984742792978,0,3,0,3346.7026892503195,1,100.0,0.0,3.066666666666667
STU0295,23,F,4,6.711885710131195,90.39286376356155,3,12,1,10,46,11,9.877758778054229,0.6216610170612282,40.73887938902711,0,0,1,1306.3859902029762,0,83.33333333333334,8.333333333333332,3.8333333333333335
STU0296,19,O,4,3.304150280289199,88.73856978213207,2,7,0,6,57,19,12.32356075541725,7.357336491807588,61.26178037770862,0,0,0,0.0,0,85.71428571428571,0.0,8.142857142857142
STU0297,24,M,3,7.652310824947606,68.00089239947098,1,4,0,3,36,16,15.118752539013876,10.04830716475789,50.35937626950694,50,0,0,0.0,1,75.0,0.0,9.0
STU0298,22,M,3,6.823094758184432,51.37996794315038,2,6,0,5,46,16,36.48689441950188,14.478239386390097,64.04344720975094,75,0,0,0.0,0,83.33333333333334,0.0,7.666666666666667
STU0299,24,F,2,7.262402959511884,74.10420864407898,2,9,1,6,53,10,10.095449468186802,5.460323299845683,40.9477247340934,0,1,0,929.1034134477595,0,66.66666666666666,11.11111111111111,5.888888888888889
STU0300,23,F,4,10.0,95.0244773781284,4,17,2,15,50,14,19.752131409797723,3.2890439394665445,52.87606570489886,0,1,0,595.7430343859869,0,88.23529411764706,11.76470588235294,2.9411764705882355
STU0301,19,M,2,3.3738305907521173,100.0,3,14,1,11,47,10,8.547869684527239,2.1714922162753423,38.37393484226362,25,0,1,1945.8736858787445,1,78.57142857142857,7.142857142857142,3.357142857142857
STU0302,20,M,3,9.087044974641662,90.65823653446678,1,3,1,2,49,16,26.43097934879457,3.375800550836759,59.915489674397286,50,0,0,0.0,0,66.66666666666666,33.33333333333333,16.333333333333332
STU0303,24,M,2,6.068828720899466,86.44011234202601,1,6,0,6,53,6,20.19645261438837,1.055779878589023,37.99822630719419,25,0,0,0.0,0,100.0,0.0,8.833333333333334
STU0304,23,F,2,6.930993356604514,85.69459472578949,1,2,0,0,47,17,13.180222315461725,2.1417958002728383,54.69011115773086,25,2,1,2025.448619191508,0,0.0,0.0,23.5
STU0305,21,M,4,6.431731632048137,71.6582187985883,2,9,1,7,46,16,32.99457121982771,6.328009362759941,62.29728560991386,50,0,0,0.0,0,77.77777777777779,11.11111111111111,5.111111111111111
STU0306,22,M,1,5.863645499902935,78.0490955966957,5,18,0,16,50,23,55.2801386410642,1.22581460983789,88.64006932053209,25,0,1,961.470986928262,0,88.88888888888889,0.0,2.7777777777777777
STU0307,25,M,4,5.645250607641862,100.0,3,10,0,8,48,20,13.214724827331148,1.5330819068084702,61.007362413665575,100,0,1,918.8821713716795,0,80.0,0.0,4.8
STU0308,20,M,3,6.994263103359514,65.86162991312185,4,15,0,15,44,17,20.08108309534397,6.918054937104602,57.24054154767199,0,1,0,1202.2940673965318,0,100.0,0.0,2.933333333333333
STU0309,23,M,1,4.224239454992482,100.0,2,6,0,6,49,10,15.480348601016651,0.9790765619530563,42.44017430050833,100,0,0,0.0,1,100.0,0.0,8.166666666666666
STU0310,21,F,3,7.625868751282648,75.16957768261912,2,9,0,9,44,7,83.67551240414039,1.4110691626453506,69.0377562020702,0,0,0,0.0,0,100.0,0.0,4.888888888888889
STU0311,21,M,1,5.875708392672119,99.88148163642617,1,6,0,5,49,22,13.399913349411419,0.08851673204065504,65.3999566747057,0,1,1,2563.6945137598573,0,83.33333333333334,0.0,8.166666666666666
STU0312,25,F,2,4.804895991439463,58.89777485753692,5,21,1,18,59,8,9.415303735011804,6.365749884246164,38.407651867505905,75,0,0,0.0,0,85.71428571428571,4.761904761904762,2.8095238095238093
STU0313,24,M,4,5.82498071300628,88.78856301746974,4,15,1,12,43,20,10.23204493433462,4.8104112803678225,58.01602246716731,50,0,2,1012.0738347906674,0,80.0,6.666666666666667,2.8666666666666667
STU0314,24,F,1,8.385723825293859,68.94844796078567,1,5,0,4,60,13,33.27913909768616,5.92715309892305,60.639569548843085,75,0,0,0.0,0,80.0,0.0,12.0
STU0315,25,F,4,5.696997369475665,58.77099212113719,3,12,2,8,54,9,28.497159959869627,1.2060778673109291,48.44857997993482,25,0,0,0.0,0,66.66666666666666,16.666666666666664,4.5
STU0316,22,F,1,7.037680427314431,83.27801063616418,2,10,3,5,42,18,27.014966361907916,5.813776691720086,62.10748318095396,100,1,1,3115.9271815662,1,50.0,30.0,4.2
STU0317,24,F,2,5.40356558642679,95.14207682893954,3,12,0,12,44,19,28.924734295519944,4.536365289115868,65.66236714775998,0,0,0,0.0,0,100.0,0.0,3.6666666666666665
STU0318,21,M,4,7.6368827748854295,67.32587842109756,5,20,1,18,50,10,28.90115144179909,2.2795015844824675,49.45057572089954,0,0,0,0.0,1,90.0,5.0,2.5
STU0319,22,M,3,7.528261608185306,57.51476059312398,3,11,0,11,52,16,19.544136269919413,2.8797176670002584,57.372068134959704,25,1,0,1894.9742264923646,0,100.0,0.0,4.7272727272727275
STU0320,21,F,2,9.272913249944617,78.62232853497568,3,10,1,8,50,11,19.657022712579806,4.195728437336114,46.8285113562899,75,0,0,0.0,0,80.0,10.0,5.0
STU0321,22,O,3,6.236654081751177,78.68847006834228,1,4,0,4,46,18,9.987612387123411,3.399103628514393,54.7938061935617,50,0,1,1682.323522091756,0,100.0,0.0,11.5
STU0322,23,F,2,7.50298220713686,88.22479441331748,1,5,0,3,54,20,12.743231313634531,5.133710726076234,62.57161565681727,25,0,0,0.0,0,60.0,0.0,10.8
STU0323,19,F,4,6.647101309308417,94.24391857046733,1,2,1,0,51,12,29.431373099463514,0.9982312983597151,54.015686549731754,0,0,0,0.0,0,0.0,50.0,25.5
STU0324,28,F,3,8.443807672794522,79.10877228091259,1,5,1,3,66,16,7.6467500300101054,3.8903668099488806,55.62337501500505,0,2,0,3535.935343990314,0,60.0,20.0,13.2
STU0325,18,M,4,5.421751418586904,100.0,4,17,2,15,46,18,16.356715399703834,2.9917264028536215,57.97835769985191,25,0,0,0.0,1,88.23529411764706,11.76470588235294,2.7058823529411766
STU0326,18,M,5,7.617507969315922,83.36352116802938,4,14,1,12,48,16,10.658751714218578,3.0903886554271356,51.72937585710929,25,0,2,3712.8425099860183,0,85.71428571428571,7.142857142857142,3.4285714285714284
STU0327,25,F,3,6.2079540558249775,74.80360240989651,1,2,0,0,53,14,6.748064342632716,3.168565046609127,47.27403217131636,50,0,1,876.9660525844665,0,0.0,0.0,26.5
STU0328,24,F,5,6.4037177343372536,55.82648961345758,4,17,0,15,45,20,53.22337456502361,10.663028770868717,80.11168728251181,50,0,0,0.0,0,88.23529411764706,0.0,2.6470588235294117
STU0329,23,M,3,6.637628726672559,76.06010719525749,1,3,0,1,52,17,21.744316234203403,8.53601013463099,60.4721581171017,100,0,0,0.0,0,33.33333333333333,0.0,17.333333333333332
STU0330,23,F,5,6.878360594640016,74.95419581883296,2,10,1,9,48,15,8.812193475040065,4.965453405733618,48.80609673752003,0,1,0,1690.5069279584734,0,90.0,10.0,4.8
STU0331,21,M,1,6.325656435317063,94.40457194422206,1,6,0,5,61,13,64.92141632745033,6.302485371723852,76.76070816372516,25,1,0,1153.4975310524492,0,83.33333333333334,0.0,10.166666666666666
STU0332,19,F,4,6.822069774755789,86.93725436100281,2,7,0,7,50,18,5.657716350675667,0.21872838444151846,53.828858175337835,25,0,1,766.8349502794409,0,100.0,0.0,7.142857142857143
STU0333,22,M,3,8.867177086343277,62.30946317551074,2,6,0,4,40,18,55.64967365225858,6.8127274442626575,75.82483682612929,50,0,2,1238.2088653080386,0,66.66666666666666,0.0,6.666666666666667
STU0334,19,M,3,7.978174528422827,82.58381579616557,2,9,0,8,46,15,18.698595648410155,3.3292623520982167,53.14929782420508,25,1,1,2168.642541696814,0,88.88888888888889,0.0,5.111111111111111
STU0335,24,F,4,7.803731888745345,90.0729675759358,2,10,1,7,35,11,8.96328544925201,1.9117777483240672,36.981642724626006,100,0,0,0.0,0,70.0,10.0,3.5
STU0336,21,M,4,5.816690710964194,100.0,6,25,0,24,52,10,5.321517796423709,0.7528179071274874,38.260758898211854,50,0,1,844.9360764604781,0,96.0,0.0,2.08
STU0337,19,F,1,5.166138757657513,93.31255951121089,1,3,1,1,48,16,26.973056254414416,0.3909364312379879,59.88652812720721,0,0,0,0.0,0,33.33333333333333,33.33333333333333,16.0
STU0338,21,F,2,7.932950837356629,91.41269981467217,1,5,0,5,54,10,40.48744265359634,0.22962122307227095,56.44372132679817,0,1,1,2198.542894140448,0,100.0,0.0,10.8
STU0339,23,F,4,7.814070188794691,80.90128991922745,1,3,1,1,55,17,4.491070087501506,0.8824699001029822,52.745535043750756,75,2,0,2230.341649615472,0,33.33333333333333,33.33333333333333,18.333333333333332
STU0340,20,M,4,8.709006013626473,85.82468008135174,3,10,0,8,42,12,2.4461284928353733,0.15303730266588078,37.82306424641769,50,0,0,0.0,0,80.0,0.0,4.2
STU0341,19,M,5,5.594029061046156,98.74257351059238,1,3,0,2,50,14,19.99954435515171,6.595838007612826,52.999772177575856,0,0,0,0.0,0,66.66666666666666,0.0,16.666666666666668
STU0342,22,M,4,6.155677016959479,60.00833903780526,4,15,0,13,51,10,12.97152021734129,1.4291796815296256,41.785760108670644,0,1,1,2833.7635192682724,0,86.66666666666667,0.0,3.4
STU0343,22,O,5,4.040773756211848,74.75841009174566,3,14,1,13,54,18,18.640045594885095,2.3001906662566785,61.52002279744255,50,0,1,530.6497491072876,0,92.85714285714286,7.142857142857142,3.857142857142857
STU0344,20,F,4,5.91129334090869,68.41146876865639,3,13,0,11,48,14,10.596848955500471,8.650017592828895,47.69842447775024,50,0,1,1278.6488626432756,0,84.61538461538461,0.0,3.6923076923076925
STU0345,20,F,2,7.994855765869171,85.68729678089186,3,14,1,12,46,12,13.994044543561571,0.6089034963318203,44.79702227178078,0,0,1,1643.676943978632,0,85.71428571428571,7.142857142857142,3.2857142857142856
STU0346,22,F,2,5.800256931157703,98.45333263476181,1,4,0,2,50,9,43.270049418066975,9.02708242293771,54.63502470903349,25,0,0,0.0,0,50.0,0.0,12.5
STU0347,18,F,4,7.460719692801236,71.0453856991839,1,3,1,0,42,17,18.78585258284547,5.101876289630509,55.992926291422734,25,0,2,2267.8236378223196,0,0.0,33.33333333333333,14.0
STU0348,18,F,4,6.214245341003283,44.14543448795843,2,8,1,6,45,13,33.26817181011033,2.092976018425148,56.134085905055166,100,1,0,1176.8152148863505,0,75.0,12.5,5.625
STU0349,19,M,1,6.986085542332341,73.81668882463295,3,14,1,11,58,12,6.2388865092132235,0.6267233378598907,44.519443254606614,0,0,1,1931.0306785036635,0,78.57142857142857,7.142857142857142,4.142857142857143
STU0350,21,F,3,4.778462915276499,93.7021059802611,1,5,1,3,55,13,5.839824627524522,0.47976176514211644,45.41991231376226,50,1,1,2427.051861348881,0,60.0,20.0,11.0
STU0351,22,M,5,6.627814174450852,88.0644485442482,1,6,1,5,55,18,43.81686408685533,2.043709951730217,74.40843204342767,25,0,1,1624.8503939933034,0,83.33333333333334,16.666666666666664,9.166666666666666
STU0352,26,F,3,2.013296043648915,86.42279371715864,6,25,0,23,53,12,8.249306655537914,0.756103057554035,44.02465332776896,0,0,1,954.3530678135793,1,92.0,0.0,2.12
STU0353,24,F,3,6.219655762757022,75.8001004718828,1,5,0,5,37,19,29.25136720680552,1.5578953673726565,63.72568360340276,25,0,2,3337.9199535652942,0,100.0,0.0,7.4
STU0354,21,F,3,4.05429013442729,60.8145389567032,4,14,2,10,49,18,43.40721469082049,0.27204756827681087,72.40360734541025,0,0,1,983.9935497460109,0,71.42857142857143,14.285714285714285,3.5
STU0355,21,M,2,8.308991774820225,87.72941482436701,4,15,0,13,55,29,12.165163197151625,4.519445032023197,80.58258159857581,50,0,0,0.0,0,86.66666666666667,0.0,3.6666666666666665
STU0356,18,M,3,7.666111029146767,67.48577284948063,2,10,1,9,44,13,29.426763356956993,0.7848840300428827,53.9133816784785,50,1,1,2438.4468334350936,0,90.0,10.0,4.4
STU0357,21,M,3,7.200006472949122,100.0,1,5,2,1,49,13,26.516417330405034,7.0679642493665105,53.95820866520252,0,0,1,1889.544454127017,0,20.0,40.0,9.8
STU0358,21,M,1,8.78150934073907,88.55760812531774,1,6,0,4,51,19,4.519330564264356,1.2306215915241971,55.55966528213217,0,0,0,0.0,0,66.66666666666666,0.0,8.5
STU0359,22,M,4,5.076625218762744,71.29027546169074,3,14,0,14,52,4,16.37451920671707,7.996858222157682,31.787259603358535,75,2,0,1590.6014530324217,1,100.0,0.0,3.7142857142857144
STU0360,19,F,3,9.121044796873337,70.82922128917058,3,13,1,10,47,13,14.815730699219428,1.0528767295541965,47.507865349609716,0,0,0,0.0,0,76.92307692307693,7.6923076923076925,3.6153846153846154
STU0361,23,F,4,7.898287346390577,78.60583690079618,4,16,1,14,63,15,14.464846712238407,6.3892910470402695,56.132423356119205,25,0,0,0.0,1,87.5,6.25,3.9375
STU0362,26,M,5,6.145167069171581,76.40747116967376,5,19,0,17,48,16,13.323667956512644,2.0253860139547846,53.06183397825632,25,0,2,1754.5941712449276,0,89.47368421052632,0.0,2.526315789473684
STU0363,21,M,2,8.203430220774417,96.75250663294932,3,11,0,9,58,17,18.716784671303742,4.374784280605375,60.75839233565187,100,0,0,0.0,0,81.81818181818183,0.0,5.2727272727272725
STU0364,23,M,4,4.840559731382549,82.7962425461607,1,2,1,0,41,22,21.010356732839035,0.19714510871308516,66.80517836641951,25,0,1,1050.96422841302,0,0.0,50.0,20.5
STU0365,24,F,3,5.2632287577084895,69.02552391637208,1,2,0,2,37,15,18.100208504551546,3.4184049765531044,50.150104252275774,50,0,0,0.0,0,100.0,0.0,18.5
STU0366,20,F,5,5.587115415140449,100.0,4,14,0,13,55,11,16.658243803709393,0.8048823320706939,46.8291219018547,0,0,0,0.0,0,92.85714285714286,0.0,3.9285714285714284
STU0367,22,F,2,5.706533437903977,80.73962497280334,1,3,0,2,41,14,9.635821559860968,3.3307760894529546,45.11791077993048,0,0,1,520.7232147079438,0,66.66666666666666,0.0,13.666666666666666
STU0368,22,M,4,4.915163535859621,91.53259513953346,1,4,1,1,34,20,48.70858831715126,0.7620226230559726,74.55429415857563,0,0,0,0.0,0,25.0,25.0,8.5
STU0369,22,O,4,8.334624600642988,70.8766023883286,4,15,0,15,36,16,0.13223558646811945,2.873169792345056,42.866117793234054,25,0,1,1119.5406674472922,0,100.0,0.0,2.4
STU0370,19,F,2,6.111718399445253,85.44673441616786,2,7,0,7,58,12,20.3664947492155,0.5861580524025964,51.58324737460775,50,0,1,845.7462763496197,0,100.0,0.0,8.285714285714286
STU0371,22,M,2,7.028757452535319,84.66664986714792,5,19,0,18,55,17,9.665253280373786,1.2419960223962379,55.332626640186895,50,0,0,0.0,0,94.73684210526315,0.0,2.8947368421052633
STU0372,23,F,4,5.6444729503794795,51.655260618557705,3,11,0,11,53,19,18.83361716641098,4.520315666751039,63.316808583205486,25,1,0,1489.5050640493675,0,100.0,0.0,4.818181818181818
STU0373,26,M,4,3.769095049177224,100.0,1,4,0,2,55,14,5.262752598718597,18.788069768510805,47.131376299359296,50,0,0,0.0,0,50.0,0.0,13.75
STU0374,24,F,3,6.905086037587133,99.35966691383821,5,18,1,15,61,17,55.4540536979394,2.981779294503224,80.0270268489697,0,0,0,0.0,0,83.33333333333334,5.555555555555555,3.388888888888889
STU0375,28,M,4,3.6316175368703347,74.04207025781018,2,10,0,10,47,15,54.924386788979916,5.810535854683174,71.56219339448995,0,0,0,0.0,0,100.0,0.0,4.7
STU0376,19,F,3,6.397048930871797,63.465953893162165,2,6,0,4,52,13,30.039620059065637,3.8763942793534056,56.61981002953282,75,0,0,0.0,0,66.66666666666666,0.0,8.666666666666666
STU0377,24,F,4,4.447527441750784,85.21342420705328,2,6,1,4,66,13,17.279634400720543,3.4493421506518427,54.43981720036027,50,0,0,0.0,1,66.66666666666666,16.666666666666664,11.0
STU0378,22,F,2,9.480913998846212,81.30046549121595,1,6,1,3,45,8,10.088945285884241,0.33446216355370106,34.54447264294212,50,0,1,805.6768318113153,0,50.0,16.666666666666664,7.5
STU0379,28,F,5,7.8670440832620825,85.33503422844844,2,7,1,6,42,15,12.348140877394783,0.7791619788682514,48.77407043869739,25,0,1,1694.9430681009558,0,85.71428571428571,14.285714285714285,6.0
STU0380,19,M,2,6.6586306869072205,82.87366094291134,1,4,1,2,51,12,64.9197707899978,10.730374390982117,71.75988539499889,25,1,1,1816.0091677935673,0,50.0,25.0,12.75
STU0381,19,M,3,8.395560016482003,87.5936148395889,2,8,0,6,52,17,30.08136321233396,2.639556404707858,64.64068160616698,0,1,0,1693.9037570815317,0,75.0,0.0,6.5
STU0382,20,M,1,5.230526033801397,100.0,2,6,1,4,50,18,1.2754326685636,4.763898094924285,51.6377163342818,75,0,0,0.0,1,66.66666666666666,16.666666666666664,8.333333333333334
STU0383,18,M,2,7.315219068005139,88.52154807692969,4,18,1,17,41,15,55.06541907319858,3.75635276315259,69.83270953659928,50,1,2,4952.270985773139,1,94.44444444444444,5.555555555555555,2.2777777777777777
STU0384,20,F,3,6.7997156505780705,64.25516751635088,4,17,4,11,48,15,20.005446213821493,2.3811740503702943,54.40272310691074,0,0,0,0.0,0,64.70588235294117,23.52941176470588,2.823529411764706
STU0385,19,M,2,6.896030122000505,100.0,1,3,1,0,38,16,15.550485515388262,2.453616372076755,51.17524275769413,75,0,1,1003.6533488176862,0,0.0,33.33333333333333,12.666666666666666
STU0386,22,F,4,8.408530250160151,100.0,2,6,0,5,42,19,38.01305111239208,4.053632501311732,69.60652555619603,25,0,0,0.0,0,83.33333333333334,0.0,7.0
STU0387,23,F,1,7.598738154169704,100.0,2,8,2,4,45,19,16.272947909432816,0.7607572400600743,59.63647395471641,75,0,0,0.0,0,50.0,25.0,5.625
STU0388,27,F,3,6.933085494237535,63.14758950140603,1,6,2,2,46,14,69.33206393867303,2.4490650512997894,76.46603196933651,0,0,0,0.0,0,33.33333333333333,33.33333333333333,7.666666666666667
STU0389,24,M,3,4.017668845657556,83.64323019725413,4,18,0,16,45,11,16.230645204061148,2.9617655007020334,43.615322602030574,0,0,0,0.0,1,88.88888888888889,0.0,2.5
STU0390,20,F,1,5.059930557080804,48.76851945216519,4,14,0,12,50,16,6.738614414234727,21.04077797437716,50.369307207117366,0,0,1,1423.7650338034894,1,85.71428571428571,0.0,3.5714285714285716
STU0391,19,F,2,6.315936599606414,88.29723734568813,1,5,0,5,44,22,27.872655554985315,2.1651176549484714,71.13632777749265,0,0,0,0.0,0,100.0,0.0,8.8
STU0392,23,M,3,6.6400585614149765,71.77699552749841,2,8,0,6,53,8,4.673450268865353,5.172259918551027,34.236725134432675,75,0,0,0.0,0,75.0,0.0,6.625
STU0393,18,F,3,4.8046944129891145,100.0,1,2,2,0,65,14,6.1348249613156565,0.7391108182989964,50.56741248065783,50,0,1,977.385166449681,0,0.0,100.0,32.5
STU0394,27,F,3,10.0,68.38077544972127,3,13,0,13,56,13,25.778924642098225,0.3386186457492526,55.689462321049106,50,0,0,0.0,0,100.0,0.0,4.3076923076923075
STU0395,25,M,3,8.77459108288036,54.662254430491075,1,6,0,5,60,19,54.11028729961335,10.260766926585209,83.05514364980667,75,0,0,0.0,0,83.33333333333334,0.0,10.0
STU0396,20,F,3,7.403177480588726,72.9310438894622,6,23,0,22,54,10,42.15902391194404,6.560294458719889,57.279511955972026,0,0,1,638.0829816461934,0,95.65217391304348,0.0,2.347826086956522
STU0397,18,M,1,6.608055291925617,50.36768343174294,4,16,0,15,42,13,11.403636499272437,1.9099585405304287,44.30181824963622,100,0,0,0.0,1,93.75,0.0,2.625
STU0398,26,M,3,6.181686545148271,91.26649181760965,2,8,0,8,50,9,15.432002015704192,3.511726801010853,40.7160010078521,100,0,0,0.0,0,100.0,0.0,6.25
STU0399,21,M,5,5.072122309966646,49.02375430615519,3,13,0,13,50,15,10.309761276213838,0.7294323559578729,50.15488063810692,25,0,0,0.0,0,100.0,0.0,3.8461538461538463
STU0400,25,M,3,6.6162207777782935,80.42686371774738,5,18,0,18,47,15,10.270109029965088,6.140649490500236,49.235054514982544,0,0,0,0.0,0,100.0,0.0,2.611111111111111
STU0401,18,M,4,6.886628810214126,48.832822702157046,3,14,1,11,53,8,10.831659593562827,0.3646311569700838,37.315829796781415,50,0,2,2602.8114598057355,0,78.57142857142857,7.142857142857142,3.7857142857142856
STU0402,20,M,3,4.6373591367775635,75.19553293195037,1,5,0,4,50,8,36.20223074084108,7.074149408452511,49.101115370420544,25,1,1,3928.5441991847642,0,80.0,0.0,10.0
STU0403,22,F,4,7.001264625867346,100.0,2,7,0,7,47,11,46.32680889754184,3.957511570640971,59.26340444877092,75,0,2,3946.6651714124564,0,100.0,0.0,6.714285714285714
STU0404,22,F,4,6.2671114267628765,85.40971837153693,4,15,0,14,54,17,27.502075359684227,1.634544270052277,63.951037679842116,0,0,0,0.0,0,93.33333333333333,0.0,3.6
STU0405,20,F,3,3.6382886631839133,67.047595925526,3,11,1,10,54,10,5.706120490239296,9.923361324739002,39.05306024511965,25,0,0,0.0,0,90.9090909090909,9.090909090909092,4.909090909090909
STU0406,23,M,5,5.209422483830747,79.53194766591373,3,13,0,13,53,12,17.395976493922277,21.369223835861643,48.59798824696114,25,2,2,6902.656371152684,1,100.0,0.0,4.076923076923077
STU0407,18,M,2,5.879591699867534,80.2702530806667,5,22,1,21,50,12,14.706876944875624,1.4674887618981758,46.353438472437816,0,0,2,1713.1384607582643,0,95.45454545454545,4.545454545454546,2.272727272727273
STU0408,21,F,1,9.331531486010284,87.08945518765108,5,20,1,18,52,20,26.325053761296733,8.20583368920642,68.76252688064837,25,1,0,1625.8446478827075,0,90.0,5.0,2.6
STU0409,22,M,4,7.334829686800637,59.4971245507876,5,18,0,16,36,10,23.826850105430122,6.934799240065049,42.71342505271506,0,0,0,0.0,0,88.88888888888889,0.0,2.0
STU0410,23,M,4,4.496777646350163,88.88850910770996,1,4,2,2,46,11,27.047138524675244,6.875587697840837,49.32356926233762,25,0,0,0.0,0,50.0,50.0,11.5
STU0411,24,F,2,7.229054434126455,39.43412552595837,3,14,0,14,56,17,11.871915914247609,15.760247833772333,56.7359579571238,75,0,1,991.5550232676783,1,100.0,0.0,4.0
STU0412,18,M,2,4.179044016592452,70.55173171454284,4,16,0,16,47,14,5.75243012383071,3.3336665173390445,44.976215061915354,0,0,2,3769.3969580217176,0,100.0,0.0,2.9375
STU0413,18,F,1,8.12403658083061,72.67589236322684,4,17,1,14,45,23,20.994905431774104,5.606867461708891,69.99745271588705,75,0,0,0.0,0,82.35294117647058,5.88235294117647,2.6470588235294117
STU0414,25,F,2,5.793313022273182,89.49990239106857,3,11,0,10,53,14,5.901693047887379,8.682873645070243,46.85084652394369,0,2,1,4721.213934573168,0,90.9090909090909,0.0,4.818181818181818
STU0415,22,M,4,6.359545716891244,80.33946279015304,1,6,0,5,55,14,21.22122997914104,3.2651770633676906,55.11061498957052,50,0,1,1045.5021701557596,0,83.33333333333334,0.0,9.166666666666666
STU0416,19,M,3,8.488694971313286,58.9165541921557,4,18,0,17,53,10,43.52355083961677,3.2834128754227625,57.66177541980838,100,0,0,0.0,0,94.44444444444444,0.0,2.9444444444444446
STU0417,26,F,3,4.569254647123625,65.22510311274478,4,16,0,15,48,15,20.17277148954349,1.9184306611696444,54.486385744771745,25,0,0,0.0,1,93.75,0.0,3.0
STU0418,22,M,3,4.404322722330513,82.9802001432111,1,5,0,5,57,19,27.12311451989985,7.589440169161557,68.66155725994992,100,0,0,0.0,0,100.0,0.0,11.4
STU0419,25,M,1,5.624601010480992,78.81398987203166,2,8,0,6,50,23,3.1743671189140814,5.794929948577527,62.58718355945704,25,0,0,0.0,0,75.0,0.0,6.25
STU0420,22,O,2,8.057568276528976,71.31313835546379,1,4,1,3,43,11,13.351965238122192,2.9995584799777615,41.575982619061094,25,0,1,1995.702837501876,0,75.0,25.0,10.75
STU0421,28,M,4,4.220980886784736,72.78749315732031,2,10,0,8,71,12,17.024179867901385,2.717920674107344,53.81208993395069,75,0,3,5119.448736453545,0,80.0,0.0,7.1
STU0422,27,F,5,2.251766602834145,90.44251995738934,1,4,0,3,51,17,27.610349115524507,0.3767956974429938,63.105174557762254,0,0,1,1594.6890981774857,0,75.0,0.0,12.75
STU0423,21,O,4,5.823261712386502,72.23461140696178,2,7,0,5,48,14,15.819495812415012,0.032611856612512403,50.309747906207505,0,1,0,1178.0191200409658,1,71.42857142857143,0.0,6.857142857142857
STU0424,24,M,1,7.32761119986638,78.6786313395639,3,12,0,12,57,26,15.453055319193991,3.7633604308307076,76.82652765959699,50,0,1,967.9250137787241,0,100.0,0.0,4.75
STU0425,23,M,5,8.300392624608245,100.0,3,11,1,10,51,14,6.9587226849584845,2.7020691148826708,46.77936134247924,75,0,2,3567.7022894515476,0,90.9090909090909,9.090909090909092,4.636363636363637
STU0426,26,M,4,5.805257956871902,58.64476044674115,3,14,1,12,41,22,21.88512899806268,7.949077484859908,67.24256449903133,75,1,0,1351.599169971529,0,85.71428571428571,7.142857142857142,2.9285714285714284
STU0427,19,M,4,5.882860089325996,52.22235902638012,4,17,0,17,55,11,75.50460794776896,3.9115759303604403,76.25230397388448,0,0,1,1719.8824266828485,0,100.0,0.0,3.235294117647059
STU0428,24,M,3,8.230851101383621,91.7538449719791,1,3,1,2,59,13,36.1440802496047,13.799827132314139,61.77204012480235,100,0,1,1231.6305643564679,0,66.66666666666666,33.33333333333333,19.666666666666668
STU0429,25,F,3,3.6953874504568693,69.82035408058844,1,5,0,3,49,18,33.665042328794456,1.0916557405021396,67.53252116439722,50,0,0,0.0,0,60.0,0.0,9.8
STU0430,18,M,3,5.917218837225486,75.22643708386069,5,21,0,21,39,16,36.23688380885004,23.101591906260367,61.81844190442502,100,0,0,0.0,0,100.0,0.0,1.8571428571428572
STU0431,18,F,1,6.785635834887587,68.28265432803329,1,3,0,2,50,19,18.277120513331194,1.7685338688160503,62.1385602566656,25,0,0,0.0,0,66.66666666666666,0.0,16.666666666666668
STU0432,18,O,2,7.173828081927551,76.10299788848731,6,26,1,24,48,21,10.18176222471091,5.1420363906194035,61.49088111235545,50,0,0,0.0,0,92.3076923076923,3.8461538461538463,1.8461538461538463
STU0433,21,F,2,5.735289960213676,100.0,4,14,0,14,40,19,17.948928840453497,3.4843074866759065,58.97446442022675,75,1,0,882.3898490313635,0,100.0,0.0,2.857142857142857
